id,address,city,state,phone_number,is_subscribed,created_at,updated_at,user_id
841,50 Forest Point,Mobile,Alabama,2519426997,f,2022-04-15 00:00:00+05:30,2022-07-15 00:00:00+05:30,841
842,16 Warner Way,Montgomery,Alabama,3348833476,f,2023-02-04 00:00:00+05:30,2022-09-16 00:00:00+05:30,842
843,329 Meadow Valley Road,Birmingham,Alabama,2057200542,t,2022-03-18 00:00:00+05:30,2022-09-29 00:00:00+05:30,843
844,4552 Sunfield Plaza,Birmingham,Alabama,2056502493,t,2022-12-03 00:00:00+05:30,2023-02-25 00:00:00+05:30,844
845,30 Arapahoe Parkway,Montgomery,Alabama,3348777635,f,2022-06-18 00:00:00+05:30,2022-08-04 00:00:00+05:30,845
846,74696 Lindbergh Junction,Montgomery,Alabama,3341738768,t,2023-03-01 00:00:00+05:30,2022-07-17 00:00:00+05:30,846
847,84810 Bellgrove Pass,Montgomery,Alabama,3346753713,f,2022-08-19 00:00:00+05:30,2022-08-15 00:00:00+05:30,847
848,21410 Messerschmidt Alley,Birmingham,Alabama,2056641862,f,2023-01-29 00:00:00+05:30,2022-04-12 00:00:00+05:30,848
849,8325 Ridgeview Way,Montgomery,Alabama,3344367922,t,2022-10-24 00:00:00+05:30,2023-02-15 00:00:00+05:30,849
850,042 Cottonwood Plaza,Mobile,Alabama,2517916404,t,2022-05-21 00:00:00+05:30,2022-10-01 00:00:00+05:30,850
851,11051 Ohio Pass,Mobile,Alabama,2512007720,t,2022-08-11 00:00:00+05:30,2022-08-07 00:00:00+05:30,851
852,86 Butterfield Alley,Montgomery,Alabama,3344927072,t,2022-09-14 00:00:00+05:30,2022-11-20 00:00:00+05:30,852
853,33 Talmadge Way,Mobile,Alabama,2511971234,f,2022-12-21 00:00:00+05:30,2022-07-01 00:00:00+05:30,853
854,1826 Dorton Court,Montgomery,Alabama,3344658054,t,2023-02-28 00:00:00+05:30,2023-02-09 00:00:00+05:30,854
855,57 Lotheville Lane,Montgomery,Alabama,3343639818,t,2022-06-17 00:00:00+05:30,2022-05-25 00:00:00+05:30,855
856,46 Mallory Crossing,Montgomery,Alabama,3347286852,f,2022-10-20 00:00:00+05:30,2022-04-24 00:00:00+05:30,856
857,771 Debra Park,Birmingham,Alabama,2052355689,f,2022-09-15 00:00:00+05:30,2022-12-05 00:00:00+05:30,857
858,1561 Clove Crossing,Birmingham,Alabama,2059778182,t,2022-11-17 00:00:00+05:30,2022-07-25 00:00:00+05:30,858
859,08 Namekagon Center,Birmingham,Alabama,3343798641,f,2022-03-15 00:00:00+05:30,2022-12-14 00:00:00+05:30,859
860,9 Elmside Junction,Mobile,Alabama,2512390943,f,2022-07-26 00:00:00+05:30,2022-05-29 00:00:00+05:30,860
861,8 Kropf Terrace,Birmingham,Alabama,2055293896,t,2023-01-26 00:00:00+05:30,2022-12-25 00:00:00+05:30,861
862,0 Banding Lane,Montgomery,Alabama,3344908128,f,2022-04-10 00:00:00+05:30,2022-04-27 00:00:00+05:30,862
863,405 Porter Street,Huntsville,Alabama,2563478614,f,2022-08-19 00:00:00+05:30,2022-04-05 00:00:00+05:30,863
864,65001 Fisk Pass,Mobile,Alabama,2515003039,t,2022-04-10 00:00:00+05:30,2022-08-11 00:00:00+05:30,864
865,7 Hudson Street,Mobile,Alabama,2512314940,t,2022-03-18 00:00:00+05:30,2023-02-22 00:00:00+05:30,865
866,03 Sundown Trail,Huntsville,Alabama,2567830282,t,2022-12-04 00:00:00+05:30,2022-06-26 00:00:00+05:30,866
867,411 Judy Pass,Mobile,Alabama,2513278961,f,2023-01-26 00:00:00+05:30,2022-04-17 00:00:00+05:30,867
868,385 Mifflin Alley,Birmingham,Alabama,2056925803,t,2022-11-06 00:00:00+05:30,2022-11-05 00:00:00+05:30,868
869,8108 Portage Lane,Birmingham,Alabama,2056685932,f,2022-05-05 00:00:00+05:30,2022-11-21 00:00:00+05:30,869
870,34597 Merrick Plaza,Birmingham,Alabama,2052484145,t,2023-02-24 00:00:00+05:30,2023-03-03 00:00:00+05:30,870
871,56 Lakewood Center,Mobile,Alabama,2516047681,t,2022-05-21 00:00:00+05:30,2022-09-16 00:00:00+05:30,871
872,760 Hauk Junction,Tuscaloosa,Alabama,2052687161,t,2022-03-28 00:00:00+05:30,2022-09-04 00:00:00+05:30,872
873,80264 Fairview Way,Mobile,Alabama,2511520822,t,2022-06-04 00:00:00+05:30,2022-11-27 00:00:00+05:30,873
874,99 Mitchell Place,Mobile,Alabama,2518374474,t,2022-08-05 00:00:00+05:30,2022-03-24 00:00:00+05:30,874
875,91 Pepper Wood Hill,Mobile,Alabama,2514327317,f,2022-09-20 00:00:00+05:30,2022-10-29 00:00:00+05:30,875
876,01422 Scoville Park,Mobile,Alabama,2514774724,f,2022-03-18 00:00:00+05:30,2022-06-08 00:00:00+05:30,876
877,46962 Arapahoe Lane,Montgomery,Alabama,3348200077,t,2022-12-17 00:00:00+05:30,2023-01-09 00:00:00+05:30,877
878,0 Jenna Court,Mobile,Alabama,2518439771,t,2022-11-25 00:00:00+05:30,2022-12-01 00:00:00+05:30,878
879,95 Starling Circle,Birmingham,Alabama,2055228066,f,2022-08-18 00:00:00+05:30,2022-05-14 00:00:00+05:30,879
880,5828 Trailsway Pass,Birmingham,Alabama,2059996834,t,2022-03-26 00:00:00+05:30,2022-11-28 00:00:00+05:30,880
881,66599 Stang Hill,Birmingham,Alabama,2053706839,f,2022-04-04 00:00:00+05:30,2022-06-15 00:00:00+05:30,881
882,0212 Birchwood Road,Birmingham,Alabama,2055909613,f,2022-03-21 00:00:00+05:30,2022-08-27 00:00:00+05:30,882
883,13705 5th Alley,Mobile,Alabama,2511117708,f,2022-04-09 00:00:00+05:30,2023-03-06 00:00:00+05:30,883
884,69 Badeau Hill,Montgomery,Alabama,3346474986,f,2022-08-26 00:00:00+05:30,2022-12-05 00:00:00+05:30,884
885,3 Crest Line Plaza,Mobile,Alabama,2519142867,f,2022-11-18 00:00:00+05:30,2022-05-23 00:00:00+05:30,885
886,5 Kim Way,Mobile,Alabama,2511687566,f,2022-06-11 00:00:00+05:30,2022-03-15 00:00:00+05:30,886
887,20965 Merchant Terrace,Montgomery,Alabama,3342167989,t,2022-12-29 00:00:00+05:30,2022-08-05 00:00:00+05:30,887
888,6 Pankratz Pass,Mobile,Alabama,2511158901,t,2023-01-16 00:00:00+05:30,2022-12-15 00:00:00+05:30,888
889,582 Montana Lane,Mobile,Alabama,2518032563,t,2022-06-09 00:00:00+05:30,2022-09-01 00:00:00+05:30,889
890,30 Harbort Road,Mobile,Alabama,2513821795,f,2022-08-13 00:00:00+05:30,2022-05-13 00:00:00+05:30,890
891,24 Namekagon Drive,Mobile,Alabama,2519640586,t,2022-08-19 00:00:00+05:30,2022-10-03 00:00:00+05:30,891
892,6954 Maple Wood Plaza,Montgomery,Alabama,3345796500,f,2022-06-20 00:00:00+05:30,2023-01-27 00:00:00+05:30,892
893,789 Pankratz Trail,Tuscaloosa,Alabama,2056375448,f,2022-05-19 00:00:00+05:30,2022-11-19 00:00:00+05:30,893
894,401 Londonderry Junction,Mobile,Alabama,2513929918,t,2023-02-18 00:00:00+05:30,2022-07-30 00:00:00+05:30,894
895,6012 Shopko Lane,Montgomery,Alabama,3345050955,f,2022-07-28 00:00:00+05:30,2022-11-11 00:00:00+05:30,895
896,903 Ruskin Hill,Montgomery,Alabama,3346111186,f,2022-12-16 00:00:00+05:30,2022-12-05 00:00:00+05:30,896
897,37619 3rd Park,Mobile,Alabama,2513745927,f,2022-04-12 00:00:00+05:30,2022-09-12 00:00:00+05:30,897
898,13319 Fieldstone Terrace,Birmingham,Alabama,2051295285,t,2022-06-03 00:00:00+05:30,2022-05-24 00:00:00+05:30,898
899,282 Lotheville Point,Mobile,Alabama,2515945001,f,2022-09-27 00:00:00+05:30,2022-09-25 00:00:00+05:30,899
900,13 Rockefeller Drive,Birmingham,Alabama,2051842858,f,2023-02-07 00:00:00+05:30,2022-10-24 00:00:00+05:30,900
901,4 Melby Way,Birmingham,Alabama,3349833652,t,2022-04-26 00:00:00+05:30,2023-02-20 00:00:00+05:30,901
902,39 Glacier Hill Alley,Mobile,Alabama,2518908669,f,2022-08-29 00:00:00+05:30,2022-08-28 00:00:00+05:30,902
903,73 Anzinger Pass,Montgomery,Alabama,3348335250,t,2022-08-19 00:00:00+05:30,2022-07-12 00:00:00+05:30,903
904,9 Buhler Street,Birmingham,Alabama,2052544303,t,2022-12-05 00:00:00+05:30,2022-08-10 00:00:00+05:30,904
905,95 Twin Pines Court,Birmingham,Alabama,2058345621,t,2022-08-02 00:00:00+05:30,2022-04-02 00:00:00+05:30,905
906,8226 Drewry Street,Montgomery,Alabama,3345779125,t,2022-10-19 00:00:00+05:30,2022-08-19 00:00:00+05:30,906
907,8052 1st Trail,Birmingham,Alabama,2053008939,f,2022-03-14 00:00:00+05:30,2023-03-03 00:00:00+05:30,907
908,26 Florence Junction,Mobile,Alabama,2513082681,t,2022-11-02 00:00:00+05:30,2022-06-19 00:00:00+05:30,908
909,03223 Loftsgordon Pass,Montgomery,Alabama,3349349110,t,2022-07-02 00:00:00+05:30,2023-03-06 00:00:00+05:30,909
910,448 Ridgeview Street,Anniston,Alabama,2564583398,t,2023-01-09 00:00:00+05:30,2022-10-13 00:00:00+05:30,910
911,5 Sage Point,Montgomery,Alabama,3343305840,t,2022-12-03 00:00:00+05:30,2022-06-07 00:00:00+05:30,911
912,36556 Warrior Pass,Birmingham,Alabama,2055899257,f,2022-11-11 00:00:00+05:30,2023-02-28 00:00:00+05:30,912
913,7 Kipling Crossing,Mobile,Alabama,2512309954,f,2022-04-28 00:00:00+05:30,2022-04-20 00:00:00+05:30,913
914,10 Fair Oaks Crossing,Montgomery,Alabama,3341160385,f,2023-01-25 00:00:00+05:30,2022-04-07 00:00:00+05:30,914
915,3 Northridge Way,Birmingham,Alabama,2052857154,f,2023-01-05 00:00:00+05:30,2022-10-27 00:00:00+05:30,915
916,7 Nobel Pass,Montgomery,Alabama,3349091874,t,2022-12-25 00:00:00+05:30,2022-06-13 00:00:00+05:30,916
917,6086 Loeprich Plaza,Huntsville,Alabama,2567523827,t,2022-09-17 00:00:00+05:30,2022-11-14 00:00:00+05:30,917
918,1 South Place,Mobile,Alabama,2513574774,f,2023-01-29 00:00:00+05:30,2022-05-12 00:00:00+05:30,918
919,3978 Mosinee Alley,Montgomery,Alabama,3349913974,f,2022-04-09 00:00:00+05:30,2022-09-01 00:00:00+05:30,919
920,67 Artisan Point,Montgomery,Alabama,3341967987,t,2022-07-15 00:00:00+05:30,2022-09-29 00:00:00+05:30,920
921,2 Messerschmidt Circle,Mobile,Alabama,2513072940,t,2023-02-28 00:00:00+05:30,2023-02-16 00:00:00+05:30,921
922,92929 Fieldstone Road,Montgomery,Alabama,3346942225,t,2022-05-12 00:00:00+05:30,2023-02-16 00:00:00+05:30,922
923,217 Hudson Park,Montgomery,Alabama,3349234972,f,2022-09-14 00:00:00+05:30,2022-08-26 00:00:00+05:30,923
924,025 Mitchell Center,Birmingham,Alabama,2057303368,f,2023-02-24 00:00:00+05:30,2022-03-10 00:00:00+05:30,924
925,769 2nd Lane,Birmingham,Alabama,2057468901,t,2022-08-07 00:00:00+05:30,2022-11-27 00:00:00+05:30,925
926,47326 Saint Paul Drive,Mobile,Alabama,2513970917,f,2022-08-19 00:00:00+05:30,2022-08-26 00:00:00+05:30,926
927,33952 Bobwhite Street,Mobile,Alabama,2514540216,f,2022-09-15 00:00:00+05:30,2022-04-23 00:00:00+05:30,927
928,8193 Holmberg Park,Gadsden,Alabama,2565511879,t,2022-11-07 00:00:00+05:30,2022-09-06 00:00:00+05:30,928
929,53679 Erie Center,Birmingham,Alabama,2058718618,f,2022-06-09 00:00:00+05:30,2023-02-17 00:00:00+05:30,929
930,2 Stone Corner Pass,Mobile,Alabama,2515061286,t,2022-06-25 00:00:00+05:30,2022-04-29 00:00:00+05:30,930
931,844 Continental Avenue,Montgomery,Alabama,3341348902,t,2022-07-29 00:00:00+05:30,2022-04-02 00:00:00+05:30,931
932,9 Texas Center,Mobile,Alabama,2514868449,f,2022-09-21 00:00:00+05:30,2022-06-12 00:00:00+05:30,932
933,41499 Logan Place,Mobile,Alabama,2514632423,t,2022-07-27 00:00:00+05:30,2023-01-17 00:00:00+05:30,933
934,6 Mccormick Crossing,Birmingham,Alabama,2053454255,t,2022-03-24 00:00:00+05:30,2022-06-22 00:00:00+05:30,934
935,31307 Grim Way,Tuscaloosa,Alabama,2056768711,f,2023-01-10 00:00:00+05:30,2022-10-09 00:00:00+05:30,935
936,60019 Novick Road,Birmingham,Alabama,2051789094,t,2023-02-22 00:00:00+05:30,2022-06-18 00:00:00+05:30,936
937,845 Dawn Terrace,Huntsville,Alabama,2565007560,f,2022-08-12 00:00:00+05:30,2022-03-10 00:00:00+05:30,937
938,05089 Prairie Rose Court,Montgomery,Alabama,3341363156,t,2022-11-09 00:00:00+05:30,2022-10-08 00:00:00+05:30,938
939,9776 Muir Avenue,Montgomery,Alabama,3347737364,f,2022-09-02 00:00:00+05:30,2022-09-30 00:00:00+05:30,939
940,9 Dunning Center,Montgomery,Alabama,3348622295,t,2022-06-23 00:00:00+05:30,2023-01-14 00:00:00+05:30,940
941,8758 Dovetail Pass,Mobile,Alabama,2519633110,f,2022-10-01 00:00:00+05:30,2022-04-26 00:00:00+05:30,941
942,66155 Schiller Place,Mobile,Alabama,2517583228,t,2023-02-27 00:00:00+05:30,2023-01-08 00:00:00+05:30,942
943,4 Fuller Lane,Birmingham,Alabama,2057480153,t,2022-12-27 00:00:00+05:30,2022-12-10 00:00:00+05:30,943
944,3186 Chinook Street,Mobile,Alabama,2518199185,t,2022-03-29 00:00:00+05:30,2023-02-04 00:00:00+05:30,944
945,6967 Lillian Parkway,Mobile,Alabama,2514215349,f,2022-04-08 00:00:00+05:30,2022-09-23 00:00:00+05:30,945
946,05 Havey Pass,Mobile,Alabama,2516387379,t,2023-02-13 00:00:00+05:30,2022-11-25 00:00:00+05:30,946
947,150 Kedzie Circle,Mobile,Alabama,2513770600,t,2022-12-09 00:00:00+05:30,2022-09-20 00:00:00+05:30,947
948,6869 School Hill,Birmingham,Alabama,2053432076,t,2022-09-18 00:00:00+05:30,2022-08-10 00:00:00+05:30,948
949,81 Vera Alley,Montgomery,Alabama,3346290186,t,2022-11-18 00:00:00+05:30,2022-06-05 00:00:00+05:30,949
950,018 Meadow Ridge Crossing,Birmingham,Alabama,2055176273,t,2022-07-11 00:00:00+05:30,2022-11-13 00:00:00+05:30,950
951,2 Forest Run Plaza,Montgomery,Alabama,3345260208,t,2022-06-12 00:00:00+05:30,2022-05-14 00:00:00+05:30,951
952,2544 Nevada Pass,Birmingham,Alabama,2054669241,t,2022-05-14 00:00:00+05:30,2022-11-07 00:00:00+05:30,952
953,500 Judy Crossing,Mobile,Alabama,2516005295,t,2022-06-25 00:00:00+05:30,2022-08-30 00:00:00+05:30,953
954,534 Superior Place,Mobile,Alabama,2518288383,f,2022-06-18 00:00:00+05:30,2022-11-15 00:00:00+05:30,954
955,28 Fairview Lane,Montgomery,Alabama,3345812533,t,2022-07-25 00:00:00+05:30,2022-12-17 00:00:00+05:30,955
956,78 North Hill,Birmingham,Alabama,3342819666,t,2023-01-04 00:00:00+05:30,2022-05-28 00:00:00+05:30,956
957,37337 Blaine Drive,Birmingham,Alabama,2052695512,f,2022-05-04 00:00:00+05:30,2022-08-03 00:00:00+05:30,957
958,79291 Golf View Crossing,Birmingham,Alabama,2058600680,t,2022-08-30 00:00:00+05:30,2022-07-19 00:00:00+05:30,958
959,57 Monica Circle,Montgomery,Alabama,3344799263,t,2023-02-20 00:00:00+05:30,2022-07-20 00:00:00+05:30,959
960,8 Corben Alley,Mobile,Alabama,2516209253,f,2022-08-18 00:00:00+05:30,2022-11-20 00:00:00+05:30,960
961,069 Aberg Circle,Birmingham,Alabama,2056666458,t,2022-11-11 00:00:00+05:30,2022-05-26 00:00:00+05:30,961
962,06 Commercial Plaza,Mobile,Alabama,2519839499,f,2022-10-07 00:00:00+05:30,2023-02-14 00:00:00+05:30,962
963,41633 Kipling Junction,Anniston,Alabama,2563070909,f,2022-03-27 00:00:00+05:30,2023-03-05 00:00:00+05:30,963
964,789 Leroy Alley,Birmingham,Alabama,2051100448,f,2022-12-15 00:00:00+05:30,2022-12-26 00:00:00+05:30,964
965,2 Everett Terrace,Birmingham,Alabama,2051217289,f,2022-07-17 00:00:00+05:30,2022-12-14 00:00:00+05:30,965
966,402 Pepper Wood Crossing,Birmingham,Alabama,2058626662,f,2022-06-28 00:00:00+05:30,2022-05-14 00:00:00+05:30,966
967,26 Anthes Drive,Birmingham,Alabama,2058887972,f,2022-09-07 00:00:00+05:30,2022-09-15 00:00:00+05:30,967
968,46 Schmedeman Alley,Tuscaloosa,Alabama,2051796942,t,2022-06-28 00:00:00+05:30,2022-04-06 00:00:00+05:30,968
969,90 Annamark Alley,Birmingham,Alabama,2056077704,t,2022-06-27 00:00:00+05:30,2022-06-28 00:00:00+05:30,969
970,95 Bashford Alley,Birmingham,Alabama,2051272143,f,2022-09-29 00:00:00+05:30,2022-08-27 00:00:00+05:30,970
971,216 Corry Park,Anniston,Alabama,2561895512,t,2023-02-13 00:00:00+05:30,2022-09-17 00:00:00+05:30,971
972,70383 Barby Circle,Montgomery,Alabama,3341808624,f,2022-12-06 00:00:00+05:30,2022-12-26 00:00:00+05:30,972
973,132 Michigan Crossing,Mobile,Alabama,2518613461,t,2022-04-18 00:00:00+05:30,2022-10-17 00:00:00+05:30,973
974,05 Schiller Point,Birmingham,Alabama,2052082969,t,2022-12-20 00:00:00+05:30,2022-04-01 00:00:00+05:30,974
975,6 Mifflin Parkway,Birmingham,Alabama,2053761054,t,2022-05-16 00:00:00+05:30,2022-10-16 00:00:00+05:30,975
976,67736 Magdeline Avenue,Huntsville,Alabama,2567838337,f,2022-04-05 00:00:00+05:30,2022-12-31 00:00:00+05:30,976
977,3 Portage Park,Montgomery,Alabama,3342464575,t,2022-05-02 00:00:00+05:30,2023-02-17 00:00:00+05:30,977
978,26 Acker Way,Anniston,Alabama,2567913103,f,2022-07-26 00:00:00+05:30,2022-06-23 00:00:00+05:30,978
979,98 Marquette Drive,Montgomery,Alabama,3347306138,f,2022-12-05 00:00:00+05:30,2022-03-12 00:00:00+05:30,979
980,427 Moose Trail,Huntsville,Alabama,2568707442,f,2022-10-22 00:00:00+05:30,2022-12-24 00:00:00+05:30,980
981,6 Bultman Lane,Birmingham,Alabama,2053498015,t,2022-07-29 00:00:00+05:30,2022-04-02 00:00:00+05:30,981
982,4543 Pearson Plaza,Birmingham,Alabama,2055747657,t,2022-03-25 00:00:00+05:30,2022-03-20 00:00:00+05:30,982
983,05 Sutteridge Road,Montgomery,Alabama,3346582106,f,2022-11-10 00:00:00+05:30,2023-02-26 00:00:00+05:30,983
984,9012 Birchwood Crossing,Tuscaloosa,Alabama,2052022178,f,2022-08-02 00:00:00+05:30,2022-04-12 00:00:00+05:30,984
985,44 David Trail,Huntsville,Alabama,2563725197,f,2022-12-22 00:00:00+05:30,2022-05-10 00:00:00+05:30,985
986,1 Delaware Parkway,Montgomery,Alabama,3345221472,t,2022-09-20 00:00:00+05:30,2022-12-07 00:00:00+05:30,986
987,85 Towne Drive,Birmingham,Alabama,2054071737,t,2022-08-05 00:00:00+05:30,2022-08-15 00:00:00+05:30,987
988,28414 Bunker Hill Pass,Mobile,Alabama,2514486639,t,2022-07-24 00:00:00+05:30,2022-10-15 00:00:00+05:30,988
989,59 Banding Road,Gadsden,Alabama,2567265354,f,2022-03-11 00:00:00+05:30,2023-02-10 00:00:00+05:30,989
990,2 Marquette Parkway,Mobile,Alabama,2515071730,f,2022-09-18 00:00:00+05:30,2023-01-12 00:00:00+05:30,990
991,12 Mendota Avenue,Montgomery,Alabama,3344901679,f,2022-03-10 00:00:00+05:30,2022-04-30 00:00:00+05:30,991
992,6 Old Gate Street,Huntsville,Alabama,2566419142,t,2022-09-24 00:00:00+05:30,2022-07-29 00:00:00+05:30,992
993,2490 Manufacturers Point,Birmingham,Alabama,3341574014,t,2022-12-08 00:00:00+05:30,2022-07-31 00:00:00+05:30,993
994,654 Emmet Road,Birmingham,Alabama,2056617456,f,2023-01-07 00:00:00+05:30,2022-06-03 00:00:00+05:30,994
995,155 Michigan Park,Huntsville,Alabama,2564628769,f,2023-01-15 00:00:00+05:30,2023-01-08 00:00:00+05:30,995
996,06 Oxford Hill,Gadsden,Alabama,2562445934,f,2022-06-22 00:00:00+05:30,2022-04-18 00:00:00+05:30,996
997,52300 Sunbrook Drive,Birmingham,Alabama,2051294259,t,2022-10-06 00:00:00+05:30,2022-08-27 00:00:00+05:30,997
998,9297 Shelley Terrace,Tuscaloosa,Alabama,2054449285,f,2022-09-20 00:00:00+05:30,2022-10-06 00:00:00+05:30,998
999,23 Evergreen Pass,Mobile,Alabama,2514682906,t,2022-10-12 00:00:00+05:30,2022-12-14 00:00:00+05:30,999
1000,224 Dennis Pass,Montgomery,Alabama,3349541519,t,2022-05-23 00:00:00+05:30,2022-03-13 00:00:00+05:30,1000
